news_item_id,date,outlet,outlet_type,author,headline,url,media_relation_type,paid_sponsored_flag,org_id,organization,organization_visibility,organization_quoted,spokesperson,source_function,news_topic,matched_org_item_id,match_confidence,frame_transformation,legal_info_carryover,service_info_carryover,action_info_carryover,collection_status,collection_notes,source_batch,story_key
NM079,2026-02-08,CBS Minnesota / WCCO,local_tv_digital,Ashley Grams,Minnesota BCA 'committed' to finding way to work with feds on Alex Pretti probe,https://www.cbsnews.com/minnesota/live-updates/minneapolis-anti-ice-protests-graduate-by-hilton-hotel-federal-officers-operation-metro-surge/,earned_editorial,0,TC038,Comunidades Latinas Unidas En Servicio (CLUES),beneficiary_visibility,0,,collective_action_destination,business fundraising; Operation Metro Surge; immigrant support,,medium,not_yet_coded,0,1,1,verified,CBS live coverage reports 56 Brewing directing taproom profits to CLUES and other immigrant-support organizations; strong news-mediated conversion/fundraising case.,news_media_uptake_batch_12_clues_caal.csv,https://www.cbsnews.com/minnesota/live-updates/minneapolis-anti-ice-protests-graduate-by-hilton-hotel-federal-officers-operation-metro-surge
NM080,2026-03-14,Hmong Daily News,community_ethnic_news,Hmong Daily News,Minnesota’s Asian Communities Continue to Live in Fear,https://hmongdailynews.com/minnesotas-asian-communities-continue-to-live-in-fear-p1047-95.htm,earned_editorial,0,TC082,Coalition of Asian American Leaders (CAAL),participating_expert_source,0,ThaoMee Xiong,community_advocacy_source,post-surge fear; Asian communities; immigration policy impacts,,medium,not_yet_coded,0,0,1,verified,Hmong Daily News identifies CAAL's executive director among Minnesota community leaders briefing CAPAC on continuing fear and post-surge impacts in Asian communities.,news_media_uptake_batch_12_clues_caal.csv,https://hmongdailynews.com/minnesotas-asian-communities-continue-to-live-in-fear-p1047-95.htm
NM079,2025-12-24,MPR News,public_radio_digital,Emily Bright,Racial justice advocate Jim Bear Jacobs continues mission despite hurdles by federal changes,https://www.mprnews.org/story/2025/12/24/jim-bear-jacobs-racial-justice-federal-changes,earned_editorial,0,TC044,Minnesota Council of Churches - Refugee Services,direct_quote,1,Suzanne Kelly,faith_refugee_service_source,refugee-admissions suspension; funding cuts; layoffs; resettlement disruption,,medium,not_yet_coded,0,1,0,verified,MPR reports sharp staff reductions and resettlement disruption after federal policy/funding changes and quotes MCC leadership on human consequences. Strong organizational-vulnerability case within the study window.,news_media_uptake_batch_13_mcc.csv,https://www.mprnews.org/story/2025/12/24/jim-bear-jacobs-racial-justice-federal-changes
NM080,2026-03-31,MPR News,public_radio_digital,Nina Moini and Ellen Finn,Latino sexual assault survivor advocates grapple with César Chavez's legacy,https://www.mprnews.org/story/2026/03/31/latino-sexual-assault-survivor-advocates-grapple-with-cesar-chavezs-legacy,earned_editorial,0,TC019,Esperanza United,direct_quote,1,Vivian Huelgo,affected_community_intermediary,sexual-violence survivor advocacy; Operation Metro Surge; barriers to help seeking; community safety,,medium,not_yet_coded,0,1,1,verified,"MPR interviews Esperanza United's president/CEO. Although the immediate hook is César Chávez's legacy, the interview explicitly turns to Operation Metro Surge and reports the organization's observations that survivors were afraid to leave home, stay home, call for help, use hospitals, or engage police/courts; it closes with Esperanza United's bilingual 24/7 crisis line. Strong second-order affective-intermediation case within the final day of the study window.",news_media_uptake_batch_14_esperanza.csv,https://www.mprnews.org/story/2026/03/31/latino-sexual-assault-survivor-advocates-grapple-with-cesar-chavezs-legacy
NM081,2026-01-16,Sahan Journal,nonprofit_local_digital,Binta Kanteh,"In Minneapolis’ Cedar Riverside, a group of mothers protect neighbors from ICE",https://sahanjournal.com/immigration/minneapolis-ice-observers-mothers-cedar-riverside-protection-alliance/,earned_editorial,0,D2-03,Ayada Leads,substantive_mention,0,,crisis_response_source,community protection; know-your-rights training; ICE observation; mutual aid,,medium,not_yet_coded,1,1,1,verified,Sahan explains that the Mamas of Cedar attended a Know Your Rights training hosted by Ayada Leads and that the training supplied foundational knowledge and best practices used to protect neighbors. This is substantive organizational uptake even without a direct Ayada quote because the organization's communicative/training intervention is narratively linked to community action.,news_media_uptake_batch_15_ayada.csv,https://sahanjournal.com/immigration/minneapolis-ice-observers-mothers-cedar-riverside-protection-alliance
NM082,2026-01-15,Here & Now / WBUR,national_public_radio,Here & Now Newsroom,Minnesota activist weighs in on supporting Somali community amid violence,https://www.wbur.org/hereandnow/2026/01/15/somali-community-minneapolis,earned_editorial_external,0,D2-03,Ayada Leads,direct_interview,1,Habon Abdulle,affected_community_intermediary,Somali community fear; emergency response; immigration enforcement violence,,medium,not_yet_coded,0,0,0,verified_external,"National rather than Minnesota-local outlet. Preserve in an external-amplification layer, not the primary local-news corpus. Here & Now interviews Ayada Leads executive director Habon Abdulle and identifies her as participating in emergency meetings to support the community.",news_media_uptake_batch_15_ayada.csv,https://www.wbur.org/hereandnow/2026/01/15/somali-community-minneapolis
NM083,2026-02-02,NPR,national_public_radio,Jennifer Ludden; Marisa Peñaloza,Refugees relive the trauma they fled as ICE targets them in Minnesota,https://www.northcountrypublicradio.org/news/npr/nx-s1-5686396/refugees-relive-the-trauma-they-fled-as-ice-targets-them-in-minnesota,earned_editorial_external,0,TC041,International Institute of Minnesota,direct_quote,1,Jane Graupman,refugee_resettlement_source,Operation PARRIS; refugee detention; trauma; vetting; releases in Texas,,high,not_yet_coded,1,1,0,verified_external,"NPR national-origin story directly quotes IIMN executive director Jane Graupman explaining refugee vetting and the practical consequences of detention/release. Affiliate republishes should be treated as syndication, not additional independent stories.",news_media_uptake_batch_16_national_external.csv,https://www.northcountrypublicradio.org/news/npr/nx-s1-5686396/refugees-relive-the-trauma-they-fled-as-ice-targets-them-in-minnesota
NM084,2026-01-06,The New York Times,national_newspaper,Madeleine Ngo; Ernesto Londoño,Homeland Security steps up immigration enforcement in Minneapolis,https://archive.ph/2026.01.07-033322/https%3A/www.nytimes.com/live/2026/01/06/us/trump-news,earned_editorial_external,0,TC057,Immigrant Law Center of Minnesota,direct_quote,1,Julia Decker,legal_advocacy_source,federal enforcement surge; Somali community; militarized presence; community targeting,,high,not_yet_coded,1,0,0,verified_external,NYT live coverage quotes ILCM policy director Julia Decker arguing that fraud investigations should not become broad targeting of an entire community. Distinct national-origin earned coverage.,news_media_uptake_batch_16_national_external.csv,https://archive.ph/2026.01.07-033322/https%3A/www.nytimes.com/live/2026/01/06/us/trump-news
NM085,2026-01-06,Associated Press,national_wire,Rebecca Santana; Mike Balsamo,"Homeland Security plans 2,000 officers in Minnesota for its 'largest immigration operation ever'",https://apnews.com/article/db661df6de1131a034da2bda4bb3d817,earned_editorial_external,0,TC057,Immigrant Law Center of Minnesota,direct_quote,1,Julia Decker,legal_advocacy_source,largest immigration operation; federal agent surge; enforcement visibility,,high,not_yet_coded,1,0,0,verified_external,AP national-wire story quotes ILCM policy director Julia Decker on increased sightings of federal agents and enforcement vehicles. Syndicated republishes should be deduplicated to the AP origin.,news_media_uptake_batch_16_national_external.csv,https://apnews.com/article/db661df6de1131a034da2bda4bb3d817
NM086,2026-01-06,Associated Press,national_wire,Rebecca Santana; Mike Balsamo,"Homeland Security plans 2,000 officers in Minnesota for its 'largest immigration operation ever'",https://apnews.com/article/db661df6de1131a034da2bda4bb3d817,earned_editorial_external,0,TC084,Minnesota Immigrant Rights Action Committee (MIRAC),direct_quote,1,Dieu Do,community_mobilization_source,largest immigration operation; rapid response; federal agent sightings,,high,not_yet_coded,0,0,1,verified_external,Same AP story separately quotes MIRAC organizer Dieu Do describing a heavier federal presence. Store as an organization-story relation while deduplicating the underlying AP item at story level.,news_media_uptake_batch_16_national_external.csv,https://apnews.com/article/db661df6de1131a034da2bda4bb3d817
NM087,2026-01-08,CNN,national_television_digital,,CNN Newsroom interview with Julia Decker,https://transcripts.cnn.com/show/cnr/date/2026-01-08/segment/20,earned_editorial_external,0,TC057,Immigrant Law Center of Minnesota,direct_interview,1,Julia Decker,legal_service_and_rights_source,immigration enforcement; local protections; know-your-rights; legal resources,,high,not_yet_coded,1,1,1,verified_external,"CNN interviews ILCM policy director Julia Decker and asks what resources worried residents can use. Decker directs audiences to Know Your Rights information, ILCM's detention hotline, ACLU/NILC/NIJC materials and local legal resources. Strong national service-routing uptake.",news_media_uptake_batch_16_national_external.csv,https://transcripts.cnn.com/show/cnr/date/2026-01-08/segment/20
NM088,2026-03-26,Associated Press,national_wire,,Federal judge extends order requiring access to lawyers for Minnesota immigration detainees,https://apnews.com/article/65eb5cd7e778a19bf345fea1bb9af9c0,earned_editorial_external,0,TC064,The Advocates for Human Rights,direct_quote,1,Michele Garnett McKenzie,legal_advocacy_source,access to counsel; detention; due process; Operation Metro Surge,,high,not_yet_coded,1,0,0,verified_external,AP national-wire story identifies The Advocates as plaintiff organization and quotes executive director Michele Garnett McKenzie on attorney access and due process. Syndicated versions should be treated as AP reposts rather than separate stories.,news_media_uptake_batch_16_national_external.csv,https://apnews.com/article/65eb5cd7e778a19bf345fea1bb9af9c0
NM089,2026-01-21,Jewish Telegraphic Agency,national_community_news,Andrew Lapin,"Invoking Torah, Jews are mobilizing against ICE in Minnesota",https://www.jta.org/2026/01/21/politics/invoking-torah-minnesota-jews-mobilize-against-ice-operations,earned_editorial_external,0,TC078,Jewish Community Action,substantive_organizational_visibility,0,,faith_advocacy_source,Jewish mobilization; ICE opposition; interfaith coalition; immigrant solidarity,,medium,not_yet_coded,0,0,1,verified_external,JTA national Jewish news coverage identifies Jewish Community Action as a progressive Minnesota group participating in coordinated communal opposition to ICE and situates it within broader Jewish institutional mobilization.,news_media_uptake_batch_17_national_external_additions.csv,https://www.jta.org/2026/01/21/politics/invoking-torah-minnesota-jews-mobilize-against-ice-operations
NM090,2026-01-17,The Guardian,national_international_newspaper,,"‘Make no mistake, this is an occupation’: ICE’s deadly presence casts long shadow over Minneapolis",https://www.theguardian.com/us-news/2026/jan/17/minneapolis-twin-cities-ice-dispatch,earned_editorial_external,0,TC074,COPAL - Communities Organizing Latine Power and Action,direct_quote,1,Ryan Pérez,affected_community_intermediary,ICE presence; disruption of daily life; community fear; neighborhood response,,high,not_yet_coded,0,0,0,verified_external,The Guardian quotes COPAL organizing director Ryan Pérez saying the enforcement presence affects every aspect of daily life. Distinct external/national-international amplification case.,news_media_uptake_batch_17_national_external_additions.csv,https://www.theguardian.com/us-news/2026/jan/17/minneapolis-twin-cities-ice-dispatch
NM091,2026-01-30,CNN,national_television_digital,,"They were asylum seekers and refugees in Minnesota. Still, ICE detained and flew them to Texas to face deportation",https://www.cvt.org/news-coverage/they-were-asylum-seekers-and-refugees-in-minnesota-still-ice-detained-and-flew-them-to-texas/,earned_editorial_external,0,TC073,Center for Victims of Torture,direct_quote,1,Sara Nelson,affected_community_intermediary,asylum seekers; torture survivors; detention; deportation risk; due process,,high,not_yet_coded,1,1,0,verified_external,"CNN coverage, preserved in CVT's media archive, quotes program manager Sara Nelson on detained clients, legal-case cancellation and deportation risks. Strong national amplification of trauma and protection framing.",news_media_uptake_batch_17_national_external_additions.csv,https://www.cvt.org/news-coverage/they-were-asylum-seekers-and-refugees-in-minnesota-still-ice-detained-and-flew-them-to-texas
NM089,2026-01-15,N+ Univision,national_spanish_language_television,N+ Univision,¿Cuál es la realidad en Minnesota por protestas ante ICE?,https://www.univision.com/noticias/linea-de-fuego/cual-es-la-realidad-en-minnesota-por-protestas-ante-ice-video//,earned_editorial_external,0,TC003,Centro Tyrone Guzman,direct_interview,1,Xavier Vázquez,affected_community_intermediary,ICE protests; community conditions; protest dynamics; immigration enforcement,,medium,not_yet_coded,0,0,0,verified_external,"National Spanish-language interview with Centro executive director Xavier Vázquez about conditions in Minnesota during ICE-related protests. Vázquez distinguishes community protest from outside actors he says were involved in violent activity, giving Centro interpretive visibility beyond Minnesota media.",news_media_uptake_batch_18_centro_univision.csv,https://www.univision.com/noticias/linea-de-fuego/cual-es-la-realidad-en-minnesota-por-protestas-ante-ice-video
NM090,2026-01-20,N+ Univision,national_spanish_language_television,N+ Univision,Operativos de ICE en Minnesota ya afectan la vida diaria y la economía: Análisis,https://www.univision.com/shows/la-voz-de-la-manana/operativos-de-ice-en-minnesota-ya-afectan-la-vida-diaria-y-la-economia-analisis-video,earned_editorial_external,0,TC003,Centro Tyrone Guzman,direct_interview,1,Xavier Vázquez,affected_community_intermediary,ICE operations; intimidation; daily life; local economy; community pressure,,medium,not_yet_coded,0,0,0,verified_external,National Spanish-language interview in which Centro executive director Xavier Vázquez describes pressure and intimidation associated with federal immigration enforcement and discusses effects on everyday life and the regional economy.,news_media_uptake_batch_18_centro_univision.csv,https://www.univision.com/shows/la-voz-de-la-manana/operativos-de-ice-en-minnesota-ya-afectan-la-vida-diaria-y-la-economia-analisis-video
NM091,2026-01-13,Religion News Service,national_religion_news,,Faith leaders are denied access to immigration detainees in Minnesota,https://religionnews.com/2026/01/13/faith-leaders-are-denied-access-to-immigration-detainees-in-minnesota/,earned_editorial_external,0,TC076,Minnesota Interfaith Coalition on Immigration (ICOM),primary_event_organizer,0,,faith_advocacy_source,Whipple Building; detainee access; interfaith vigil; immigration enforcement,,high,not_yet_coded,0,0,1,verified_external,Religion News Service identifies ICOM as a principal organizer of the multi-faith vigil outside the Whipple Building. Substantive organizational visibility even without a direct ICOM quote.,news_media_uptake_batch_19_icom_habitat.csv,https://religionnews.com/2026/01/13/faith-leaders-are-denied-access-to-immigration-detainees-in-minnesota
NM092,2026-01-06,Sahan Journal,nonprofit_local_digital,Katrina Pross,‘Our own little space in this world’: Partnership helps families achieve dream of home ownership,https://sahanjournal.com/housing/pathways-to-success-helps-minneapolis-families-buy-homes/,earned_editorial,0,TC025,Twin Cities Habitat for Humanity,substantive_program_partner,0,,housing_service_source,homeownership; public housing; nonprofit partnership; housing mobility,,high,not_yet_coded,0,1,0,verified,"Sahan identifies Twin Cities Habitat for Humanity as a nonprofit partner in the Pathways to Success program helping Minneapolis public-housing residents move toward homeownership. Not an immigration-crisis item, but a substantive in-window independent-news mention retained in the balanced mention layer.",news_media_uptake_batch_19_icom_habitat.csv,https://sahanjournal.com/housing/pathways-to-success-helps-minneapolis-families-buy-homes
NM093,2026-02-25,Minnesota Women's Press,local_magazine_digital,Mikki Morrissette,We the People: Immigration Law and Constitutional Rights,https://www.womenspress.com/we-the-people-immigration-law-and-constitutional-rights/,earned_editorial,0,D1-09,Southern Minnesota Regional Legal Services (SMRLS),primary_expert_source,1,SMRLS team,legal_expert,immigration law; constitutional rights; ICE encounters; legal access,,high,not_yet_coded,1,1,1,verified,Minnesota Women's Press explicitly asks SMRLS to explain immigration and constitutional-rights questions for readers. Strong legal-information and public-education uptake.,news_media_uptake_batch_20_rotating_remaining_frame.csv,https://www.womenspress.com/we-the-people-immigration-law-and-constitutional-rights
NM094,2026-01-23,Sahan Journal,nonprofit_local_digital,Becky Z. Dernbach,"ICE sends detained 2-year-old from Minneapolis to Texas, despite court order",https://sahanjournal.com/immigration/ice-minneapolis-2-year-old-detained-texas-transfer/,earned_editorial,0,D2-07,Groundwork Legal,direct_quote,1,Irina Vaynerman,legal_advocacy_source,child detention; court order; transfer to Texas; family separation,,high,not_yet_coded,1,0,0,verified,Sahan quotes Groundwork Legal CEO and family attorney Irina Vaynerman describing the detention and transfer of a Minneapolis toddler and her father. Strong crisis/legal advocacy uptake.,news_media_uptake_batch_20_rotating_remaining_frame.csv,https://sahanjournal.com/immigration/ice-minneapolis-2-year-old-detained-texas-transfer
NM095,2026-02-02,The Washington Post,national_newspaper,,Inside Minneapolis's ICE watch network,https://www.washingtonpost.com/ripple/2026/02/02/minneapolis-ice-watch-protests-defend-612/,earned_editorial_external,0,D2-08,Defend the 612,primary_subject,1,,community_mobilization_source,ICE watch; rapid response; Signal networks; community defense; protest,,high,not_yet_coded,0,0,1,verified_external,Washington Post devotes an extended national feature to Defend the 612 and its ICE-watch infrastructure. Treat as a major external-amplification case; later qualitative coding should distinguish the group's self-framing from the newspaper's characterization.,news_media_uptake_batch_20_rotating_remaining_frame.csv,https://www.washingtonpost.com/ripple/2026/02/02/minneapolis-ice-watch-protests-defend-612
NM096,2026-02-18,Finance & Commerce,local_business_news,Dan Netter,Twin Cities tenant group plans March 1 rent strike,https://finance-commerce.com/2026/02/twin-cities-rent-strike-march-1-ix/,earned_editorial,0,D2-06,Inquilinxs Unidxs por Justicia / United Renters for Justice,organizing_organization,0,,housing_justice_source,Operation Metro Surge; rent strike; eviction moratorium; immigrant household economic stress,,high,not_yet_coded,0,0,1,verified,Finance & Commerce identifies IX as one of the organizations behind Twin Cities Tenants and the proposed March 1 rent strike. Strong local uptake linking immigration enforcement to housing/economic consequences.,news_media_uptake_batch_21_rotating_ix.csv,https://finance-commerce.com/2026/02/twin-cities-rent-strike-march-1-ix
NM097,2026-02-19,In These Times,national_magazine_digital,Rebecca Burns; Sarah Lazare,"Terrorized By ICE, Unable to Pay Rent, Minnesotans Are Getting Ready for a Rent Strike",https://inthesetimes.com/article/ice-minnesota-rent-strike-twin-cities-labor-unions,earned_editorial_external,0,D2-06,Inquilinxs Unidxs por Justicia / United Renters for Justice,organizing_organization,1,,housing_justice_source,ICE fear; lost wages; rent debt; rent strike; labor-community coalition,,high,not_yet_coded,0,0,1,verified_external,National progressive magazine coverage traces the rent-strike campaign to tenant organizers including IX and frames the housing crisis as a downstream consequence of immigration enforcement. Distinct external-amplification item.,news_media_uptake_batch_21_rotating_ix.csv,https://inthesetimes.com/article/ice-minnesota-rent-strike-twin-cities-labor-unions
NM098,2026-02-05,Fox News Digital,national_cable_news_digital,Asra Q. Nomani; Alba Cuebas-Fantauzzi,Anti-ICE 'digital Minutemen' use military-grade surveillance tactics against feds,https://www.foxnews.com/us/anti-ice-digital-minutemen-use-military-grade-surveillance-tactics-against-feds,earned_editorial_external,0,D2-08,Defend the 612,substantive_organizational_visibility,0,,community_mobilization_source,ICE watch; encrypted communications; vehicle tracking; rapid response,,high,not_yet_coded,0,0,1,verified_external,Fox News Digital identifies Defend the 612 as supporting an ICE-watch database and dispatching rapid responders. Preserve outlet framing separately from the organization's own framing during later qualitative analysis.,news_media_uptake_batch_22_foxnews_national.csv,https://www.foxnews.com/us/anti-ice-digital-minutemen-use-military-grade-surveillance-tactics-against-feds
NM099,2026-02-06,Fox News Digital,national_cable_news_digital,Ashley Oliver,When anti-ICE clashes trigger federal intervention: Experts explain the constitutional breaking point,https://www.foxnews.com/politics/minnesota-ice-clashes-spark-outrage-but-legal-experts-say-federal-authority-remains-intact/,earned_editorial_external,0,D2-08,Defend the 612,substantive_organizational_visibility,0,,community_mobilization_source,ICE watching; federal authority; protest; monitoring enforcement activity,,high,not_yet_coded,0,0,1,verified_external,"Fox News Digital describes Defend the 612 as central to local ICE-watch activity and notes its use of encrypted messaging to coordinate monitoring of federal enforcement. Store as a distinct national amplification item while treating evaluative labels as outlet framing, not dataset characterization.",news_media_uptake_batch_22_foxnews_national.csv,https://www.foxnews.com/politics/minnesota-ice-clashes-spark-outrage-but-legal-experts-say-federal-authority-remains-intact
NM100,2026-02-01,The Guardian,national_international_newspaper,,‘We’re fighting for the soul of the country’: how Minnesota residents came together to face ICE,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests,earned_editorial_external,0,D2-10,Immigrant Defense Network,substantive_organizational_visibility,0,,community_mobilization_source,ICE observing; know-your-rights training; community rapid response,,high,not_yet_coded,0,0,1,verified_external,Guardian feature identifies Immigrant Defense Network as one of the groups organizing since the administration returned to office and providing training on documenting ICE and knowing rights.,news_media_uptake_batch_23_national_guardian_expansion.csv,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests
NM101,2026-02-01,The Guardian,national_international_newspaper,,‘We’re fighting for the soul of the country’: how Minnesota residents came together to face ICE,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests,earned_editorial_external,0,TC084,Minnesota Immigrant Rights Action Committee (MIRAC),substantive_organizational_visibility,0,,community_mobilization_source,ICE observing; know-your-rights training; community rapid response,,high,not_yet_coded,0,0,1,verified_external,Same Guardian feature identifies MIRAC alongside Immigrant Defense Network as organizing trainings on documenting ICE and knowing rights. Store as a separate organization-story relation while deduplicating at story level.,news_media_uptake_batch_23_national_guardian_expansion.csv,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests
NM102,2026-02-01,The Guardian,national_international_newspaper,,‘We’re fighting for the soul of the country’: how Minnesota residents came together to face ICE,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests,earned_editorial_external,0,TC077,ISAIAH,substantive_organizational_visibility,0,,faith_advocacy_source,economic blackout; faith mobilization; anti-ICE rally,,high,not_yet_coded,0,0,1,verified_external,"Guardian credits ISAIAH, alongside labor groups, with helping carry out the Jan. 23 economic blackout and large rally.",news_media_uptake_batch_23_national_guardian_expansion.csv,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests
NM103,2026-02-01,The Guardian,national_international_newspaper,,‘We’re fighting for the soul of the country’: how Minnesota residents came together to face ICE,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests,earned_editorial_external,0,TC074,COPAL - Communities Organizing Latine Power and Action,statement_carryover,1,,affected_community_intermediary,economic blackout; immigrant safety; solidarity; anti-ICE mobilization,,high,not_yet_coded,0,0,1,verified_external,"Guardian reproduces a COPAL post-action statement emphasizing fear, unity and participation after the Jan. 23 action. Strong case for later message-transformation analysis.",news_media_uptake_batch_23_national_guardian_expansion.csv,https://www.theguardian.com/us-news/2026/feb/01/minnesota-twin-cities-ice-protests
NM104,2026-01-20,The Guardian,national_international_newspaper,Michael Sainato,Economic blackout day planned in Minnesota to protest ICE surge,https://www.theguardian.com/us-news/2026/jan/20/ice-immigrarion-minnesota-economic-protest,earned_editorial_external,0,TC077,ISAIAH,direct_quote,1,JaNaé Bates Imari,faith_advocacy_source,economic blackout; anti-ICE protest; statewide mobilization,,high,not_yet_coded,0,0,1,verified_external,"Guardian directly quotes ISAIAH co-executive director JaNaé Bates Imari explaining the Jan. 23 day of truth and freedom and the call to refuse work, shopping and school.",news_media_uptake_batch_23_national_guardian_expansion.csv,https://www.theguardian.com/us-news/2026/jan/20/ice-immigrarion-minnesota-economic-protest
NM105,2026-01-22,The Guardian,national_international_newspaper,Michael Sainato,‘We have to stand together’: Minnesota economic blackout organizers push to take demonstrations nationwide,https://www.theguardian.com/business/2026/jan/22/minnesota-economic-blackout-ice,earned_editorial_external,0,TC077,ISAIAH,direct_quote,1,JaNaé Bates Imari,faith_advocacy_source,economic blackout; faith communities; anti-ICE mobilization; national expansion,,high,not_yet_coded,0,0,1,verified_external,"Guardian again quotes Bates Imari asking faith communities to open their doors for lament, prayer and moral action, providing a distinct national amplification of ISAIAH's mobilizing frame.",news_media_uptake_batch_23_national_guardian_expansion.csv,https://www.theguardian.com/business/2026/jan/22/minnesota-economic-blackout-ice
NM106,2026-01-18,CNN,national_television_digital,Isabel Rosales,CNN report on COPAL legal observers monitoring ICE activity in Minneapolis,https://transcripts.cnn.com/show/ctmo/date/2026-01-18/segment/02,earned_editorial_external,0,TC074,COPAL - Communities Organizing Latine Power and Action,primary_report_subject,1,Ryan Pérez,affected_community_intermediary,ICE monitoring; legal observation; rapid response; warrant advocacy,,high,not_yet_coded,1,0,1,verified_external,"CNN follows COPAL legal observers responding to reported federal activity and quotes organizing director Ryan Pérez explaining observer training, warrant demands and documentation practices. Distinct national broadcast amplification of COPAL's rapid-response work.",news_media_uptake_batch_24_cnn_ap_expansion.csv,https://transcripts.cnn.com/show/ctmo/date/2026-01-18/segment/02
NM107,2026-01-29,Associated Press,national_wire,Tim Sullivan,A shadow network in Minneapolis defies ICE and protects immigrants,https://apnews.com/article/f86ce49f26230a1e5ad1592dcac0a5a9,earned_editorial_external,0,D2-08,Defend the 612,direct_quote,1,Andrew Fahlstrom,community_mobilization_source,ICE watch; volunteer networks; rapid response; community defense,,high,not_yet_coded,0,0,1,verified_external,"AP national-wire feature directly quotes Andrew Fahlstrom, described as helping run Defend the 612, and situates the group within Minneapolis volunteer ICE-watch networks. Syndicated versions should be deduplicated to the AP origin.",news_media_uptake_batch_24_cnn_ap_expansion.csv,https://apnews.com/article/f86ce49f26230a1e5ad1592dcac0a5a9
NM108,2026-02-12,Associated Press,national_wire,Steve Karnowski; Rebecca Boone,A judge orders DHS to give Minnesota detainees swift access to lawyers before transfers,https://apnews.com/article/d2af86f555357badfb02b14953c02a08,earned_editorial_external,0,TC064,The Advocates for Human Rights,primary_legal_source,0,,legal_advocacy_source,access to counsel; Whipple Federal Building; detainee transfers; due process,,high,not_yet_coded,1,0,0,verified_external,AP identifies The Advocates for Human Rights as the plaintiff organization in the lawsuit that produced the emergency access-to-counsel order. Strong national-wire uptake of the organization's legal intervention; affiliate republishes should not be counted as independent stories.,news_media_uptake_batch_24_cnn_ap_expansion.csv,https://apnews.com/article/d2af86f555357badfb02b14953c02a08
NM009,2025-12-03,KSTP 5 Eyewitness News,,,Majority of Somali immigrants in Minnesota are US citizens,https://kstp.com/kstp-news/top-news/majority-of-somali-immigrants-in-minnesota-are-us-citizens/,,,TC057,Immigrant Law Center of Minnesota,direct_quote,1,Julia Decker,legal_expert,,CI0035,high,,,,,,,news_media_uptake_batch_02_KSTP.csv,https://kstp.com/kstp-news/top-news/majority-of-somali-immigrants-in-minnesota-are-us-citizens
NM009,2025-12-03,KSTP 5 Eyewitness News,,,Majority of Somali immigrants in Minnesota are US citizens,https://kstp.com/kstp-news/top-news/majority-of-somali-immigrants-in-minnesota-are-us-citizens/,,,TC041,International Institute of Minnesota,direct_quote,1,Jane Graupman,refugee_service_expert,,CI0035,high,,,,,,,news_media_uptake_batch_02_KSTP.csv,https://kstp.com/kstp-news/top-news/majority-of-somali-immigrants-in-minnesota-are-us-citizens
NM011,2026-02-09,KSTP 5 Eyewitness News,,,City of Minneapolis allocates $1 million for immigration legal services due to increased demand,https://kstp.com/kstp-news/top-news/city-of-minneapolis-allocates-1-million-for-immigration-legal-services-due-to-increased-demand/,,,TC064,The Advocates for Human Rights,primary_expert_source,1,Madeline Lohman,legal_expert,,,medium,,,,,,,news_media_uptake_batch_02_KSTP.csv,https://kstp.com/kstp-news/top-news/city-of-minneapolis-allocates-1-million-for-immigration-legal-services-due-to-increased-demand
NM011,2026-02-09,KSTP 5 Eyewitness News,,,City of Minneapolis allocates $1 million for immigration legal services due to increased demand,https://kstp.com/kstp-news/top-news/city-of-minneapolis-allocates-1-million-for-immigration-legal-services-due-to-increased-demand/,,,TC057,Immigrant Law Center of Minnesota,provider_mention,0,,legal_service_provider,,,low,,,,,,,news_media_uptake_batch_02_KSTP.csv,https://kstp.com/kstp-news/top-news/city-of-minneapolis-allocates-1-million-for-immigration-legal-services-due-to-increased-demand
NM011,2026-02-09,KSTP 5 Eyewitness News,,,City of Minneapolis allocates $1 million for immigration legal services due to increased demand,https://kstp.com/kstp-news/top-news/city-of-minneapolis-allocates-1-million-for-immigration-legal-services-due-to-increased-demand/,,,TC041,International Institute of Minnesota,provider_mention,0,,service_provider,,,low,,,,,,,news_media_uptake_batch_02_KSTP.csv,https://kstp.com/kstp-news/top-news/city-of-minneapolis-allocates-1-million-for-immigration-legal-services-due-to-increased-demand
